embedding_1	embedding_2	local_self_retention	color_scale_vmin_2pct	color_scale_vmax_98pct
0.0073837289402934395	0.017522930995150066	0.3333333333333333	0.03333333333333333	1.0
-0.03567166007532966	-0.0005933358281815344	1.0	0.03333333333333333	1.0
0.01152453558727511	-0.01720933040402691	1.0	0.03333333333333333	1.0
0.009996335582415103	-0.015534803940272958	1.0	0.03333333333333333	1.0
0.008082957844500449	0.008752738950768701	0.06666666666666667	0.03333333333333333	1.0
0.008724523008517886	0.015548190102223608	0.43333333333333335	0.03333333333333333	1.0
0.008042641979610687	0.012794365432010598	0.13333333333333333	0.03333333333333333	1.0
0.01249453852925559	-0.02103631785810538	1.0	0.03333333333333333	1.0
0.008560463834467909	-0.023562603803877546	1.0	0.03333333333333333	1.0
0.0015751849305194548	0.008569287235239838	0.13333333333333333	0.03333333333333333	1.0
0.012941841976684949	-0.01962298875186723	1.0	0.03333333333333333	1.0
0.008879926955979188	0.010911652890363088	0.5333333333333333	0.03333333333333333	1.0
0.007031002237902632	0.009910661060795944	0.43333333333333335	0.03333333333333333	1.0
0.00874632134455	0.01031789050028439	0.03333333333333333	0.03333333333333333	1.0
0.00860833551502666	0.012201469827794877	0.3	0.03333333333333333	1.0
0.010702336325993475	-0.012247505782808053	1.0	0.03333333333333333	1.0
0.003947270653595741	0.008475610725917352	0.2	0.03333333333333333	1.0
-0.018957314906545227	-0.0050223253131112	1.0	0.03333333333333333	1.0
0.007516517060280763	0.011170243843292774	0.4666666666666667	0.03333333333333333	1.0
0.012760725361022943	-0.021930687819431523	1.0	0.03333333333333333	1.0
0.002965520618203123	-0.005707542863153442	1.0	0.03333333333333333	1.0
0.006416272692444849	0.006447892914195802	0.13333333333333333	0.03333333333333333	1.0
0.009635763706081163	0.012227656809081236	0.23333333333333334	0.03333333333333333	1.0
0.007973213773436622	0.015871363527245535	0.26666666666666666	0.03333333333333333	1.0
-0.036058576888711454	-0.0008405926061951132	1.0	0.03333333333333333	1.0
0.006532454690075665	0.01960182453582671	0.5333333333333333	0.03333333333333333	1.0
0.008918716921654952	0.010065271214111502	0.43333333333333335	0.03333333333333333	1.0
0.00822224414931402	0.016432086638669092	0.06666666666666667	0.03333333333333333	1.0
0.008522420404509873	0.013709141511893381	0.36666666666666664	0.03333333333333333	1.0
0.00937605177769674	0.009790798867168486	0.13333333333333333	0.03333333333333333	1.0
0.009729806922722442	-0.013395675041282504	1.0	0.03333333333333333	1.0
0.01097250991825419	-0.01561448684005308	1.0	0.03333333333333333	1.0
